1.0	Organization	Organization responsible for the data reported.	Header	1:MANY	Y			WC_Organization_v0.3.xsd	ORGANIZATION		
1.0.6.9.1.10	ConsumptiveUse	Information about the use of the water	Header	0:MANY	N			WC_UseGroup_v0.3.xsd	DETAIL_USE		
1.0.6.9.1.10.1	UserIdentifier	A unique identifier for the water user	string	50	Y	N		WC_Shared_v0.3.xsd	DETAIL_USE	WATER_USE_ID	
1.0.6.9.1.10.2	UserName	The name of the water user	string	100	N	N		WC_Shared_v0.3.xsd	DETAIL_USE	WATER_USE_NAME	
1.0.6.9.1.10.3	DetailLocation	"The location of the detailed allocation, diversion, use, or return flow"	Header	1:MANY	Y			WC_DetailLocation_v0.3.xsd	D_USE_LOCATION		
1.0.6.9.1.10.3.1	StateCode	Code representing the two-digit abbreviation for the state.	string	2	Y	Y		WC_Shared_v0.3.xsd	D_USE_LOCATION	STATE	
1.0.6.9.1.10.3.2	ReportingUnitIdentifier	A unique identifier assigned to the reporting unit by the reporting organization.	string	35	Y	N		WC_Shared_v0.3.xsd	D_USE_LOCATION	REPORTING_UNIT_ID	
1.0.6.9.1.10.3.3	CountyFipsCode	County FIPS code (including the state FIPS code) representing the county.	string	5	N	Y		WC_Shared_v0.3.xsd	D_USE_LOCATION	COUNTY_FIPS	
1.0.6.9.1.10.3.4	HydrologicUnitCode	Code representing the USGS Hydrologic Unit (or HUC) at the most detailed level that the assignment can be made (6-digit being the lowest level of resolution allowed). Leading 0's should be included.	string	12	N	Y		WC_Shared_v0.3.xsd	D_USE_LOCATION	HUC	
1.0.6.9.1.10.3.5	LatitudeNumber	Latitude of the consumptive use location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	D_USE_LOCATION	LAT_DD	
1.0.6.9.1.10.3.6	LongitudeNumber	Longitude of the  consumptive use location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	D_USE_LOCATION	LONG_DD	
1.0.6.9.1.10.3.7	EPSGCode	"Code for projection, with a preference for WGS_1984, EPSG of 4326"	decimal	10	N	N	Preference for EPSG of 4326 (GCS WGS 1984)	WC_Shared_v0.3.xsd	D_USE_LOCATION	EPSG_ID	
1.0.6.9.1.10.3.8	NHDNetworkStatus	Whether or not the  consumptive use location is indexed to the USGS NHD network	string	5	Y	Y	Y or N values	WC_Shared_v0.3.xsd	D_USE_LOCATION	NHD_STATUS	
1.0.6.9.1.10.3.9	NHDVersion	Version consumptive use of the NHD used for the indexing	string	5	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_USE_LOCATION	NHD_VERSION	
1.0.6.9.1.10.3.10	NHDUpdateDate	"If the  consumptive use location is indexed to the USGS NHD, this provides the date it was indexed to the NHD."	Date		N	Y	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_USE_LOCATION	NHD_UPDATE_DATE	
1.0.6.9.1.10.3.11	NHDReachCode	"If the  consumptive use location is indexed to the USGS NHD, this provides the Reach Code Identifier"	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_USE_LOCATION	NHD_REACH	
1.0.6.9.1.10.3.12	NHDMeasureNumber	"If the consumptive use location is indexed to the USGS NHD, this provides the Measure number that provides the event's location on a reach."	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_USE_LOCATION	NHD_MEASURE	
1.0.6.9.1.10.3.13	WFSReference	Web Feature Service feature reference for the place of use	Header	1:1	N	N		WC_WFSReference_v0.3.xsd	D_USE_LOCATION		
1.0.6.9.1.10.3.13.1	WFSFeatureIdentifier	The feature ID reference number	string	12	Y	N	Required if there is a WFS Reference	WC_Shared_v0.3.xsd	D_USE_LOCATION	WFS_FEATURE_REF	
1.0.6.9.1.10.4	UseEstimate	Estimate of water use	Header	1:MANY	N			WC_UseEstimateDetail_v0.3.xsd	D_CONSUMPTIVE_USE	BENEFICIAL_USE_ID	
1.0.6.9.1.10.4.1	BeneficialUseContext	Owner for the use type (i.e. state abbreviation)	string	10	Y	Y		WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	CONTEXT	
1.0.6.9.1.10.4.2	BeneficialUseTypeName	Name of the beneficial use.	string	35	Y	Y		WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	VALUE	
1.0.6.9.1.10.4.3	UseAmount	Actual water used for detail data section	Header	1:1	N			WC_UseAmountDetail_v0.3.xsd	D_CONSUMPTIVE_USE		
1.0.6.9.1.10.4.3.1	SourceTypeName	"Water Source: Ground, Surface, Reuse, Total"	string	10	N	Y		WC_Shared_v0.3.xsd	D_CONSUMPTIVE_USE	SOURCE_TYPE	
1.0.6.9.1.10.4.3.2	FreshSalineIndicator	"Indicates whether the source is fresh water, saline water, or represents the total of both."	string	10	N	Y		WC_Shared_v0.3.xsd	D_CONSUMPTIVE_USE	FRESH_SALINE_IND	
1.0.6.9.1.10.4.3.3	SourceName	Name of the Aquifer for groundwater sources or river basin for surface water sources.	string	60	N	N		WC_Shared_v0.3.xsd	D_CONSUMPTIVE_USE	SOURCE_NAME	
1.0.6.9.1.10.4.3.4	CommunityWaterSupply	Additional Metadata for community water supply uses.	Header	0:MANY	N			WC_CommunityWaterSupply_v0.3.xsd	D_COMMUNITY_WATER_SUPPLY		
1.0.6.9.1.10.4.3.4.1	TotalPopulationServedNumber	Population served by the community water supply	integer	18	Y	N	Required if CommunityWaterSupply is reported	WC_Shared_v0.3.xsd	D_COMMUNITY_WATER_SUPPLY	POPULATION_SERVED	
1.0.6.9.1.10.4.3.4.2	CommunityWaterSupplyName	Name of the Community	string	60	N	N		WC_Shared_v0.3.xsd	D_COMMUNITY_WATER_SUPPLY	WATER_SUPPLY_NAME	
1.0.6.9.1.10.4.3.5	IrrigationWaterSupply	Additional Metadata for irrigation water supply uses	Header	0:MANY	N			WC_IrrigationWaterSupply_v0.3.xsd	D_IRRIGATION		
1.0.6.9.1.10.4.3.5.1	IrrigationMethodName	"Name of the method used to irrigate (i.e. sprinkler, flood, microirrigation, etc.)"	string	30	N	Y		WC_Shared_v0.3.xsd	D_IRRIGATION	IRRIGATION_METHOD	
1.0.6.9.1.10.4.3.5.2	AcresIrrigatedNumber	Number of acres irrigated using this method.	decimal	"18,3"	Y	N	Required if IrrigationWaterSupply is reported.	WC_Shared_v0.3.xsd	D_IRRIGATION	ACRES_IRRIGATED	
1.0.6.9.1.10.4.3.5.3	CropTypeName	Crop type being irrigated	string	60	N	Y		WC_Shared_v0.3.xsd	D_IRRIGATION	CROP_TYPE	
1.0.6.9.1.10.4.3.6	ThermoElectricWaterSupply	Additional Metadata for thermoelectric water supply uses.	Header	0:MANY	N			WC_ThermoWaterSupply_v0.3.xsd	D_THERMOELECTRIC		
1.0.6.9.1.10.4.3.6.1	GeneratorTypeName	The type of generator used to create electricity.	string	60	Y	Y	Required if ThermoElectricWaterSupply is reported.	WC_Shared_v0.3.xsd	D_THERMOELECTRIC	GENERATOR_TYPE	
1.0.6.9.1.10.4.3.6.2	PowerCapacityNumber	The amount of power capacity in megawatt-hours.	decimal	"18,3"	Y	N		WC_Shared_v0.3.xsd	D_THERMOELECTRIC	POWER_CAPACITY	
1.0.6.9.1.10.4.3.7	UseVolume	The actual volume of water diverted at this diversion for the reporting period.	Header	0:MANY	N		Required if UseAmount is reported.	WC_UseVolumeDetail_v0.3.xsd	D_USE_AMOUNT		
1.0.6.9.1.10.4.3.7.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_USE_AMOUNT	AMOUNT_VOLUME	
1.0.6.9.1.10.4.3.7.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_USE_AMOUNT	UNIT_VOLUME	
1.0.6.9.1.10.4.3.7.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_USE_AMOUNT	VALUE_TYPE_VOLUME	
1.0.6.9.1.10.4.3.7.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_USE_AMOUNT	METHOD_ID_VOLUME	
1.0.6.9.1.10.4.3.7.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.10.4.3.7.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.10.4.3.7.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.10.4.3.7.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.10.4.3.7.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.10.4.3.7.5	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_USE_AMOUNT		
1.0.6.9.1.10.4.3.7.5.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_USE_AMOUNT	START_DATE	
1.0.6.9.1.10.4.3.7.5.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_USE_AMOUNT	END_DATE	
1.0.6.9.1.11	ReturnFlow	The amount and location of water returned.	Header	0:MANY	N			WC_ReturnFlow_v0.3.xsd	DETAIL_RETURN_FLOW		
1.0.6.9.1.11.1	ReturnFlowIdentifier	Unique identifier for the return flow.	string	35	Y	N		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	RETURN_FLOW_ID	
1.0.6.9.1.11.2	ReturnFlowName	Name for the return flow.	string	80	N	N		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	RETURN_FLOW_NAME	
1.0.6.9.1.11.3	DetailLocation	"The Location of the detailed  allocation, diversion, use, or return flow."	Header	1:1	Y			WC_DetailLocation_v0.3.xsd	DETAIL_RETURN_FLOW		
1.0.6.9.1.11.3.1	StateCode	Code representing the two-digit abbreviation for the state.	string	2	Y	Y		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	STATE	
1.0.6.9.1.11.3.2	ReportingUnitIdentifier	A unique identifier assigned to the reporting unit by the reporting organization.	string	35	Y	N		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	REPORTING_UNIT_ID	
1.0.6.9.1.11.3.3	CountyFipsCode	County FIPS code (including the state FIPS code) representing the county.	string	5	N	Y		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	COUNTY_FIPS	
1.0.6.9.1.11.3.4	HydrologicUnitCode	Code representing the USGS Hydrologic Unit (or HUC) at the most detailed level that the assignment can be made (6-digit being the lowest level of resolution allowed). Leading 0's should be included.	string	12	N	Y		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	HUC	
1.0.6.9.1.11.3.5	LatitudeNumber	Latitude of the return flow location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	LAT_DD	
1.0.6.9.1.11.3.6	LongitudeNumber	Longitude of the return flow location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	LONG_DD	
1.0.6.9.1.11.3.7	EPSGCode	"Code for projection, with a preference for WGS_1984, EPSG of 4326"	decimal	10	N	N	Preference for EPSG of 4326 (GCS WGS 1984)	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	EPSG_ID	
1.0.6.9.1.11.3.8	NHDNetworkStatus	Whether or not the return flow location is indexed to the USGS NHD network	string	5	Y	Y	Y or N values	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	NHD_STATUS	
1.0.6.9.1.11.3.9	NHDVersion	Version return flow of the NHD used for the indexing	string	5	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	NHD_VERSION	
1.0.6.9.1.11.3.10	NHDUpdateDate	"If the return flow location is indexed to the USGS NHD, this provides the date it was indexed to the NHD."	Date		N	Y	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	NHD_UPDATE_DATE	
1.0.6.9.1.11.3.11	NHDReachCode	"If the return flow location is indexed to the USGS NHD, this provides the Reach Code Identifier"	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	NHD_REACH	
1.0.6.9.1.11.3.12	NHDMeasureNumber	"If the return flow location is indexed to the USGS NHD, this provides the Measure number that provides the event's location on a reach."	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	NHD_MEASURE	
1.0.6.9.1.11.3.13	WFSReference	Web Feature Service feature reference for the return flow	Header	1:1	N	N		WC_WFSReference_v0.3.xsd	DETAIL_RETURN_FLOW		
1.0.6.9.1.11.3.13.1	WFSFeatureIdentifier	The feature ID reference number	string	12	Y	N	Required if there is a WFS Reference	WC_Shared_v0.3.xsd	DETAIL_RETURN_FLOW	WFS_FEATURE_REF	
1.0.6.9.1.11.4	ReturnFlowAmount	The actual amount of water returned at this location	Header	1:MANY	Y			WC_ReturnFlowAmount_v0.3.xsd	D_RETURN_FLOW_ACTUAL		
1.0.6.9.1.11.4.1	ReturnVolume	The actual volume of water returned at this location for the reporting period	Header	0:1	Conditional		"Either ReturnVolume, ReturnRate, or both must be provided."	WC_ReturnVolume_v0.3.xsd	D_RETURN_FLOW_ACTUAL		
1.0.6.9.1.11.4.1.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	AMOUNT_VOLUME	
1.0.6.9.1.11.4.1.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	UNIT_VOLUME	
1.0.6.9.1.11.4.1.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	VALUE_TYPE_VOLUME	
1.0.6.9.1.11.4.1.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_RETURN_FLOW_ACTUAL	METHOD_ID_VOLUME	
1.0.6.9.1.11.4.1.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.11.4.1.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.11.4.1.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.11.4.1.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.11.4.1.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.11.4.2	ReturnRate	The actual rate of water returned at this location for the reporting period.	Header	0:1	Conditional		"Either ReturnVolume, ReturnRate, or both must be provided."	WC_ReturnRate_v0.3.xsd	D_RETURN_FLOW_ACTUAL		
1.0.6.9.1.11.4.2.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	AMOUNT_RATE	
1.0.6.9.1.11.4.2.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	UNIT_RATE	
1.0.6.9.1.11.4.2.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	VALUE_TYPE_RATE	
1.0.6.9.1.11.4.2.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_RETURN_FLOW_ACTUAL	METHOD_ID_RATE	
1.0.6.9.1.11.4.2.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.11.4.2.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.11.4.2.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.11.4.2.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.11.4.2.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.11.4.2.5	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_RETURN_FLOW_ACTUAL		
1.0.6.9.1.11.4.2.5.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	START_DATE	
1.0.6.9.1.11.4.2.5.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_RETURN_FLOW_ACTUAL	END_DATE	
